new_userID,new_bookID
4935,47162
4935,18786
4935,8757
4935,66054
4935,64836
4935,41591
4935,109109
4935,31997
4935,83934
4935,32081
4935,119609
4935,35391
4935,14819
4935,11695
4935,38082
4935,28635
4935,86122
4935,6995
4935,3641
4935,8012
4935,163406
4935,1389
4935,49588
4935,111545
4935,174969
4935,105753
4935,489
4935,62175
4935,127192
4935,101786
4935,6410
4935,12861
4935,42383
4935,64748
4935,185924
4935,166185
4935,1223
4935,25971
4935,48046
4935,60847
4935,109041
4935,26178
4935,46967
4935,22899
4935,81311
4935,70780
4935,172586
4935,8086
4935,138372
4935,95162
4935,163842
4935,27583
4935,13971
4935,101339
4935,162566
4935,11675
4935,42
4935,30093
4935,48825
4935,5887
4935,313
4935,20643
4935,7328
4935,93219
4935,184314
4935,119272
4935,133107
4935,8753
4935,7183
4935,3424
4935,10163
4935,5307
4935,11554
4935,484
4935,106382
4935,63154
4935,1188
4935,1208
4935,185770
4935,142878
4935,179706
4935,71281
4935,185111
4935,43622
4935,90668
4935,33139
4935,22219
4935,164105
4935,15072
4935,60060
4935,68313
4935,39154
4935,5973
4935,106923
4935,59077
4935,6055
4935,1335
4935,51110
4935,82987
4935,43209
4935,5801
4935,122394
4935,36832
4935,89778
4935,82063
4935,24912
4935,14920
4935,78651
4935,7109
4935,47649
4935,985
4935,182143
4935,75487
4935,97127
4935,74362
4935,143911
4935,18807
4935,3167
4935,4952
4935,40749
4935,30628
4935,62849
4935,3257
4935,55048
4935,123657
4935,10923
4935,95556
4935,13277
4935,160282
4935,12416
4935,769
4935,27049
4935,56812
4935,112105
4935,16829
4935,14195
4935,10072
4935,60689
4935,48430
4935,33338
4935,90175
4935,6233
4935,57930
4935,48065
4935,2303
4935,34975
4935,21896
4935,12537
4935,80761
4935,12637
4935,114239
4935,94708
4935,6461
4935,28815
4935,179540
4935,153846
4935,3578
4935,5566
4935,30405
4935,7851
4935,27323
4935,179290
4935,53953
4935,109529
4935,98972
4935,34363
4935,35226
4935,23214
4935,60175
4935,128796
4935,69788
4935,26270
4935,48774
4935,56411
4935,55914
4935,45027
4935,21460
4935,1996
4935,57602
4935,163681
4935,27382
4935,67040
4935,8144
4935,2008
4935,563
4935,48667
4935,7814
4935,42677
4935,54669
4935,133361
4935,34189
4935,657
4935,202
4935,2135
4935,41592
4935,438
4935,16753
4935,137633
4935,21857
4935,28487
4935,77523
4935,158156
4935,29951
4935,3919
4935,47620
4935,16205
4935,14112
4935,34886
4935,114486
4935,23108
4935,21511
4935,47029
4935,127441
4935,85212
4935,134137
4935,2353
4935,3251
4935,4263
4935,16997
4935,1749
4935,98321
4935,110086
4935,232
4935,50271
4935,28442
4935,81967
4935,120254
4935,23786
4935,85867
4935,71595
4935,170477
4935,60954
4935,175681
4935,9407
4935,5201
4935,5767
4935,1552
4935,2686
4935,161619
4935,803
4935,165895
4935,108551
4935,124977
4935,9674
4935,7006
4935,12968
4935,237
4935,10822
4935,40561
4935,30799
4935,4796
4935,99558
4935,162273
4935,917
4935,1136
4935,28743
4935,69920
4935,14122
4935,74597
4935,125230
4935,1794
4935,11465
4935,39033
4935,1100
4935,476
4935,114723
4935,24412
4935,45689
4935,19377
4935,59253
4935,20728
4935,13752
4935,24007
4935,25222
4935,181977
4935,147648
4935,23913
4935,53129
4935,37762
4935,5730
4935,31299
4935,84005
4935,87326
4935,76490
4935,9383
4935,76145
4935,121836
4935,123469
4935,13499
4935,96752
4935,411
4935,23361
4935,64121
4935,7919
4935,39446
4935,37275
4935,87201
4935,50212
4935,14248
4935,24466
4935,88474
4935,11556
4935,82170
4935,91766
4935,6833
4935,109874
4935,26914
4935,103542
4935,173533
4935,87073
4935,10084
4935,107766
4935,175695
4935,115710
4935,13352
1684,84873
1684,182506
1684,6640
1684,147272
1684,25783
1684,162175
1684,35711
1684,4383
1684,4799
1684,177086
1684,44204
1684,59847
1684,4743
1684,96417
1684,170840
1684,18182
1684,112094
1684,8166
1684,5172
1684,14
1684,17980
1684,71935
1684,34972
1684,20456
1684,2636
1684,6396
1684,36080
1684,2235
1684,71894
1684,79633
1684,4053
1684,18802
1684,57753
1684,24741
1684,48864
1684,171391
1684,147109
1684,55193
1684,27596
1684,50565
1684,3522
1684,94597
1684,106662
1684,20432
1684,30967
65350,24019
3936,64523
3936,157721
3936,8547
3936,27058
3936,7441
3936,92440
3936,15098
3936,30229
21246,28968
19031,35755
19031,1273
5520,86122
5520,52912
5520,33012
5520,573
5520,22620
5520,6681
57657,126220
19791,8086
19791,46184
19791,39991
74500,1644
74500,5645
48038,1490
48038,891
48038,11432
19185,25752
46619,3806
46619,117299
41952,81073
41952,6483
41952,17671
69362,152164
50256,6470
31172,156894
31172,7631
31172,56684
31172,76936
31172,109075
31172,63882
31172,85340
31172,29550
31172,20833
31172,12811
31172,107713
31172,112061
31172,8144
31172,177203
31172,116424
31172,67154
31172,8647
31172,172131
31172,192
31172,46795
31172,27914
31172,22010
31172,74797
31172,26450
31172,130293
31172,132675
31172,102576
31172,129210
31172,103193
31172,108655
31172,14616
31172,104731
31172,64656
31172,88453
31172,104539
31172,55181
41437,121321
13323,8659
18045,26463
18045,26598
18045,27277
18045,115707
665,123650
665,146749
665,7169
665,81663
665,34419
665,94222
665,1599
665,7224
665,15631
665,90070
665,59592
665,184590
665,13014
665,19083
28745,36271
28745,17752
4169,12911
4169,11460
4169,109232
4169,25565
1702,176166
1702,11457
1702,179768
1702,21059
1702,122783
1702,10893
1702,4912
1702,3256
1702,173479
1702,96469
1702,184879
1702,31522
1702,40623
1702,67690
1702,21048
1702,40101
1702,2641
1702,111213
1702,49807
1702,29448
1702,64668
1702,163564
1702,120837
1702,62285
1702,2050
1702,173002
1702,6320
1702,171982
1702,22882
1702,66888
1702,178757
1702,153070
1702,10569
1702,24163
1702,58170
36276,6122
36276,180578
36276,34607
17700,1559
17700,4971
17700,12579
17700,5244
17700,3021
17700,5067
17700,19803
17700,3081
17700,4381
17700,21302
17700,55840
17700,19591
17700,36724
17700,438
17700,183002
24172,10930
24172,5169
24172,7074
24172,143148
5305,93934
5305,24877
5305,123055
5305,8114
5305,12273
5305,158874
5305,87743
4565,62
4565,20594
24272,77052
24272,5146
24272,5394
63885,82941
63885,17999
63885,21071
23930,184322
23930,57943
23930,159189
23930,86944
23930,6014
23930,3104
23930,97134
23930,13896
23930,33782
23930,147
23930,55237
23930,401
23930,25765
23930,24133
23930,8854
23930,13741
23930,23674
23930,1741
23930,78012
23930,111257
23930,4303
23930,7042
23930,78966
23930,24512
23930,17551
23930,166799
23930,28825
12243,78563
12243,165761
12243,28639
12243,128303
21890,9693
60168,91689
60168,120185
60168,9819
7756,178728
7756,12705
7756,128396
7756,71384
7756,15716
7756,991
7756,182724
7756,43787
7756,4056
7756,21967
7756,1531
7756,49846
7756,51181
7756,411
41687,43836
49364,116275
26682,4955
26682,12530
26682,108350
26682,29390
26682,155061
26682,46274
26682,42332
26682,5442
26682,82542
26682,160233
26682,31088
26682,47584
26682,111359
5945,8287
5945,65993
5945,23116
18082,130695
18082,26254
1571,147662
1571,185432
1571,42510
1571,3808
1571,31724
1571,52742
1571,89199
1571,71934
1571,44354
1571,54527
1571,60283
1571,1717
1571,14079
1571,1110
1571,54730
1571,64791
1571,126297
1571,21421
1571,11016
1571,20981
1571,4884
1571,52233
1571,107056
1571,68544
1571,61257
1571,85194
1571,16444
1571,184886
1571,67902
1571,28553
1571,70348
1571,148991
1571,21392
1571,5711
1571,109848
1571,40042
1571,63765
1571,3760
1571,10938
1571,131295
1571,2436
1571,16625
1571,1622
1571,11131
1571,19450
1571,2469
1571,52942
1571,12019
1571,23723
1571,4708
1571,25790
1571,37891
1571,14481
1571,42804
1571,102308
1571,83459
1571,26848
1571,67183
1571,8575
1571,7811
1571,123083
1571,10926
1571,78529
1571,5971
1571,49284
1571,4454
1571,185874
1571,3634
1571,37413
1571,33154
1571,80719
1571,3190
1571,3891
1571,411
1571,101510
1571,15201
1571,19404
1571,1004
1571,110618
1571,16641
18683,3663
4081,411
4081,161372
4081,44465
26313,3152
26313,16013
26313,29639
26313,5917
10265,45814
56909,7997
8539,21177
8539,7519
8539,31389
8539,11273
8539,7348
54127,128502
77312,7026
22016,7609
22016,53483
22016,67711
22016,6122
22016,31839
22016,54686
22016,1717
22016,89852
22016,106230
22016,29457
22016,17148
22016,146509
22016,28012
22016,107723
22016,104903
22016,2951
22016,130221
22016,5428
22016,2085
22016,95849
22016,3688
22016,8907
22016,16112
22016,2394
22016,18480
22016,8155
22016,34013
22016,18586
22016,13807
22016,18053
22016,51625
22016,12019
22016,3631
22016,177
22016,117500
22016,63794
22016,112377
22016,55370
22016,103896
22016,751
22016,65756
22016,16641
22016,134540
22016,13626
22016,180537
45959,89477
9429,60655
9429,109782
9429,13701
27528,28199
28196,52709
18459,6534
63351,112069
37699,26740
37699,28568
37699,7270
320,4955
320,36585
320,178760
320,14083
320,173376
320,98214
320,236
320,63624
320,8891
320,8416
320,126200
320,96970
320,1690
320,121001
320,183503
320,51926
320,57816
320,27176
320,35664
320,411
320,73451
320,114410
320,56791
32986,74369
11765,49919
11765,16359
11765,9797
11765,17102
11765,11460
11765,4421
11765,28476
11765,11398
11765,7854
11765,19600
11765,29938
11765,10375
11765,5483
11765,13916
11765,5298
11765,11120
11765,4661
11765,9571
11765,10298
11765,97237
56058,58468
16813,165953
16813,17257
16813,40110
16813,53214
16813,58691
16813,46812
16813,165626
16813,16916
16813,91333
16813,167817
16813,104141
16813,47126
21714,39331
21714,3578
21714,15668
21714,2454
21714,142721
3297,66575
41399,7821
8443,49054
8443,29125
8443,2914
8443,127373
44636,34452
33215,92140
62771,17708
62771,5160
7998,32127
7998,66957
7998,3382
7998,48661
7998,15084
7998,2968
7998,56645
7998,6912
7998,756
7998,14140
7998,1011
7998,182874
7998,29123
7998,13881
7998,33978
7998,8267
7998,12579
7998,1064
7998,6389
7998,1081
7998,32640
7998,33600
7998,30017
7998,5146
7998,12560
7998,2475
7998,24446
7998,27577
7998,10223
7998,7152
7998,444
7998,54922
7998,12236
7998,107223
7998,85066
7998,29026
7998,53166
7998,2913
7998,17723
7998,3081
7998,12526
7998,7062
7998,10908
7998,83280
7998,31214
7998,56194
7998,2953
7998,1314
7998,4729
7998,4863
7998,1595
7998,313
7998,9790
7998,62542
7998,24957
7998,1871
7998,13338
7998,21302
7998,23344
7998,31280
7998,11342
7998,2253
7998,1208
7998,10839
7998,33135
7998,1320
7998,18693
7998,5187
7998,152776
7998,18970
7998,37793
7998,21236
7998,4153
7998,15815
7998,28905
7998,7529
7998,8442
7998,3105
7998,166948
7998,29617
7998,20090
7998,142033
7998,47620
7998,20084
7998,34886
7998,87156
7998,8405
7998,87816
7998,68489
7998,23790
7998,10238
7998,4060
7998,8002
7998,232
7998,2535
7998,44729
7998,13504
7998,5767
7998,12199
7998,2948
7998,3294
7998,7022
7998,3409
7998,4087
7998,28369
7998,95511
7998,78044
7998,51281
7998,88521
7998,8055
7998,177366
7998,25806
7998,85714
7998,8011
7998,3346
30030,30630
20521,24547
20521,120787
20521,21432
75378,114769
42031,133882
40554,1394
40554,12838
18427,42231
18427,42605
46868,791
46868,120495
46868,98365
46868,20875
46868,1220
46868,52874
46868,4638
46868,101157
46868,109424
46868,147
46868,45100
46868,5530
46868,17365
46868,15996
46868,50312
46868,47243
46868,99405
46868,66824
46868,14621
46868,21230
46868,119323
74125,7563
18251,17365
34229,92567
34229,117765
39263,6614
49529,24402
13616,39109
13616,143798
53231,19686
53231,146019
53231,12133
6357,77772
6357,10255
6357,11795
6357,47781
6357,145608
6357,42213
6357,105463
6357,59113
6357,15678
6357,124787
6357,124700
6357,117419
6357,38858
6357,103734
6357,132901
6357,11753
6357,40981
6357,28932
6357,37975
6357,142811
6357,73721
6357,6758
6357,13643
6357,55805
6357,30874
6357,6443
6357,65367
6357,17477
6357,3808
6357,777
6357,727
6357,15567
6357,166754
6357,248
6357,39307
6357,144262
6357,7130
6357,82255
6357,43901
6357,97714
6357,15839
6357,14802
6357,10565
6357,58328
6357,1301
6357,173039
6357,24841
6357,6896
6357,33916
6357,16658
6357,2688
6357,38361
6357,2344
6357,69512
6357,33046
6357,5428
6357,16144
6357,2190
6357,167500
6357,54513
6357,172325
6357,23636
6357,64698
6357,49490
6357,37024
6357,105181
6357,45789
6357,78760
6357,35438
6357,40050
6357,47864
6357,91393
6357,93203
6357,111716
6357,5748
6357,8807
6357,93403
6357,48276
6357,15484
6357,10687
6357,8979
6357,402
6357,22538
6357,6003
6357,66388
6357,10082
6357,153
6357,9211
6357,18627
6357,47321
6357,1625
6357,27409
6357,13252
6357,8553
6357,5694
6357,1420
6357,25038
6357,27796
6357,2054
6357,80216
6357,5169
6357,86364
6357,51906
6357,688
6357,8267
6357,1559
6357,12579
6357,3386
6357,10352
6357,7503
6357,11746
6357,2915
6357,4887
6357,61885
6357,6118
6357,902
6357,72601
6357,145917
6357,76589
6357,63980
6357,6852
6357,10745
6357,101580
6357,11434
6357,17465
6357,8772
6357,4777
6357,4630
6357,31784
6357,21735
6357,7809
6357,113928
6357,25201
6357,4
6357,1644
6357,20277
6357,23278
6357,19727
6357,49923
6357,47434
6357,3435
6357,12
6357,13068
6357,16180
6357,10230
6357,76399
6357,7295
6357,1270
6357,61069
6357,11950
6357,10845
6357,18736
6357,13418
6357,180219
6357,8330
6357,49263
6357,37619
6357,35996
6357,939
6357,10522
6357,23796
6357,34502
6357,4159
6357,1674
6357,44727
6357,5172
6357,12272
6357,147991
6357,23482
6357,9274
6357,68126
6357,34733
6357,51662
6357,15949
6357,105308
6357,100367
6357,130971
6357,67417
6357,39804
6357,18728
6357,3882
6357,62851
6357,46327
6357,15864
6357,65420
6357,13747
6357,2992
6357,299
6357,16401
6357,10500
6357,32389
6357,27960
6357,37904
6357,2147
6357,2481
6357,33802
6357,97005
6357,32029
6357,541
6357,4438
6357,47378
6357,14012
6357,172963
6357,34095
6357,35781
6357,96
6357,16585
6357,30473
6357,30958
6357,4382
6357,527
6357,11464
6357,153139
6357,87420
6357,64529
6357,21427
6357,3318
6357,84515
6357,21810
6357,10938
6357,10412
6357,9826
6357,1455
6357,6753
6357,11635
6357,21506
6357,4170
6357,7593
6357,5952
6357,7055
6357,8204
6357,18330
6357,13
6357,12526
6357,173
6357,10697
6357,10345
6357,14
6357,2107
6357,15297
6357,31770
6357,8072
6357,19983
6357,24265
6357,18322
6357,79881
6357,11045
6357,3937
6357,6090
6357,8770
6357,8774
6357,10214
6357,3012
6357,10421
6357,158150
6357,19233
6357,5081
6357,19009
6357,16140
6357,57713
6357,30317
6357,2159
6357,24006
6357,22604
6357,27740
6357,10833
6357,43321
6357,73326
6357,2000
6357,29301
6357,359
6357,143399
6357,20117
6357,145661
6357,3287
6357,11396
6357,3342
6357,464
6357,17289
6357,4671
6357,8024
6357,34612
6357,13328
6357,61614
6357,141173
6357,92202
6357,10919
6357,4421
6357,780
6357,4863
6357,2978
6357,17200
6357,135214
6357,386
6357,48825
6357,11515
6357,7328
6357,183131
6357,10363
6357,73851
6357,57382
6357,2128
6357,118
6357,54787
6357,21238
6357,8753
6357,25676
6357,57984
6357,62
6357,36712
6357,5439
6357,25934
6357,144524
6357,101464
6357,4356
6357,108682
6357,1736
6357,5545
6357,4450
6357,277
6357,8972
6357,12264
6357,2777
6357,20991
6357,9882
6357,1536
6357,94412
6357,38022
6357,13732
6357,80500
6357,121328
6357,105717
6357,70882
6357,36210
6357,93834
6357,13681
6357,65789
6357,47527
6357,1622
6357,1905
6357,9322
6357,66693
6357,51872
6357,21557
6357,20138
6357,105312
6357,1257
6357,114082
6357,49097
6357,9889
6357,19326
6357,10578
6357,704
6357,15540
6357,26130
6357,12848
6357,11218
6357,18404
6357,22185
6357,7542
6357,6212
6357,969
6357,4185
6357,18088
6357,24498
6357,4443
6357,64296
6357,15114
6357,15965
6357,57453
6357,179935
6357,3099
6357,136335
6357,118929
6357,17225
6357,14269
6357,10612
6357,6087
6357,9115
6357,19932
6357,14730
6357,164632
6357,23508
6357,11674
6357,126003
6357,85108
6357,24232
6357,64137
6357,7576
6357,63579
6357,26099
6357,57810
6357,108209
6357,72503
6357,16244
6357,92664
6357,52670
6357,36435
6357,2337
6357,67653
6357,89032
6357,35004
6357,166424
6357,2256
6357,27698
6357,48288
6357,65056
6357,50023
6357,64781
6357,7780
6357,769
6357,52453
6357,13734
6357,172588
6357,7596
6357,24998
6357,57889
6357,2330
6357,2184
6357,29425
6357,53724
6357,35518
6357,53692
6357,26820
6357,36080
6357,6913
6357,32369
6357,49479
6357,40562
6357,87033
6357,43818
6357,15589
6357,19428
6357,10545
6357,42446
6357,144
6357,49746
6357,65064
6357,9293
6357,21967
6357,16278
6357,171239
6357,52877
6357,28141
6357,11171
6357,2974
6357,2943
6357,990
6357,12380
6357,6188
6357,43440
6357,7242
6357,10555
6357,61841
6357,33294
6357,22626
6357,2008
6357,8442
6357,130542
6357,9672
6357,4730
6357,18595
6357,73618
6357,69712
6357,17925
6357,13823
6357,310
6357,938
6357,42677
6357,32607
6357,1613
6357,30366
6357,740
6357,116725
6357,67250
6357,64651
6357,1360
6357,657
6357,1550
6357,2311
6357,2679
6357,23023
6357,32235
6357,53768
6357,3105
6357,82117
6357,8657
6357,22988
6357,57502
6357,4263
6357,3984
6357,1749
6357,32665
6357,2385
6357,3401
6357,38139
6357,74182
6357,7990
6357,18
6357,7719
6357,19790
6357,11265
6357,72321
6357,60420
6357,96234
6357,85622
6357,6792
6357,9636
6357,3921
6357,4653
6357,87241
6357,24166
6357,81709
6357,73352
6357,22498
6357,112808
6357,104465
6357,33089
6357,134471
6357,26527
6357,28999
6357,58044
6357,11116
6357,14968
6357,16884
6357,155165
6357,3892
6357,143727
6357,5040
6357,29980
6357,31715
6357,16288
6357,27353
6357,26070
6357,3707
6357,29362
6357,7815
6357,48553
6357,46041
6357,3224
6357,21882
6357,42655
6357,20717
6357,8696
6357,45709
6357,25012
6357,28094
6357,10589
6357,28199
6357,21781
6357,28589
6357,44208
6357,111294
6357,145379
6357,7487
6357,23353
6357,25848
6357,1527
6357,143135
6357,10050
6357,61763
6357,90208
6357,183385
6357,31377
6357,76341
6357,33959
6357,37248
6357,25770
6357,24301
6357,60781
6357,237
6357,1779
6357,12683
6357,79471
6357,86670
6357,636
6357,16080
6357,78865
6357,59295
6357,162830
6357,3449
6357,89851
6357,27664
6357,18674
6357,10017
6357,115380
6357,19936
6357,12721
6357,91335
6357,143819
6357,48658
6357,93810
6357,171420
6357,45908
6357,146893
6357,69777
6357,84514
6357,157714
6357,87610
6357,1409
6357,69920
6357,9262
6357,23669
6357,64259
6357,145068
6357,23886
6357,69053
6357,16423
6357,19337
6357,91155
6357,90852
6357,17162
6357,17084
6357,26309
6357,79321
6357,68125
6357,31176
6357,184905
6357,33950
6357,26523
6357,15126
6357,38137
6357,24561
6357,5979
6357,21560
6357,21332
6357,39033
6357,37406
6357,77865
6357,59959
6357,181831
6357,23103
6357,16607
6357,10695
6357,20303
6357,53863
6357,1100
6357,8069
6357,16133
6357,51489
6357,9353
6357,19978
6357,100263
6357,85797
6357,57994
6357,49789
6357,140012
6357,84571
6357,95553
6357,65586
6357,19221
6357,69344
6357,112423
6357,60119
6357,122780
6357,20464
6357,130085
6357,57527
6357,7504
6357,32920
6357,24009
6357,165814
6357,78675
6357,68306
6357,65635
6357,10321
6357,9292
6357,11748
6357,75957
6357,53959
6357,133583
6357,39820
6357,90809
6357,71749
6357,22284
6357,59852
6357,29403
6357,80464
6357,21846
6357,5953
6357,24159
6357,42855
6357,111472
6357,94584
6357,13878
6357,45291
6357,39954
6357,8408
6357,23590
6357,9867
6357,39113
6357,36736
6357,122211
6357,137319
6357,152056
6357,7313
6357,79438
6357,37109
6357,117347
6357,17327
6357,24860
6357,37275
6357,61038
6357,45696
6357,4938
6357,5646
6357,8360
6357,12955
6357,48
6357,61207
6357,74816
6357,27099
6357,16246
6357,14203
6357,1120
6357,148617
6357,181014
6357,149688
6357,5544
6357,125331
6357,60479
6357,51076
6357,78932
6357,71182
6357,92537
6357,127257
6357,122138
27902,70643
27902,42052
27902,84563
27902,137658
27902,15605
27902,28353
27902,10102
27902,6478
27902,467
27902,4328
27902,411
27902,84048
27902,20654
27902,13253
27902,101077
27902,141703
27902,109587
27902,160530
27902,27472
27902,15845
27902,12409
27902,42288
27902,144177
27902,117951
27902,30345
27902,146035
27902,74493
27902,118677
27902,71624
27902,79200
27902,148647
27902,60645
27902,47946
27902,166331
27902,169839
27902,132691
27902,92555
27902,120336
11223,6820
11223,20465
11223,70301
11223,3772
11223,104762
11223,343
11223,164013
11223,70972
11223,66099
11223,168243
11223,21811
11223,98510
11223,159256
11223,8272
11223,23488
11223,87996
11223,1543
11223,40549
30375,64274
30375,6283
15587,3027
15587,411
48986,1273
48986,41629
48986,62791
48986,16382
34123,18190
34123,45333
29907,25498
12523,69369
2104,3287
71377,175413
23896,1026
23896,8974
23896,25306
23896,25975
38941,12495
44675,30430
4189,38272
4189,4703
4189,727
4189,13333
4189,51424
4189,24455
4189,1789
4189,93332
4189,31084
4189,81943
4189,20193
4189,73005
4189,35478
4189,177
61436,74290
5717,121317
5717,138437
35765,10989
9485,132657
9485,103049
9485,73858
9485,33146
77716,4703
3143,20841
28195,1955
23959,7460
23959,411
23959,62877
23959,143745
23959,64680
23959,57159
23959,28459
23959,166827
20288,85898
20288,23770
12489,39482
12489,91131
12489,103945
12489,34522
12489,11631
12489,76667
12489,4401
12489,24934
12489,133256
12489,6045
12489,52387
12489,144272
12489,78925
12489,160930
12489,40509
12489,97312
12489,154781
12489,12748
12489,46523
12489,64860
12489,148401
12489,174504
37548,39265
37548,14619
37548,14590
37548,37693
44783,91621
44783,26750
44783,5056
2268,15056
2268,10217
2268,29073
2268,18004
2268,7180
2268,22749
2268,18276
35298,126254
35298,162678
4564,22751
4564,12708
4564,22480
4564,16962
4564,122802
4564,10929
4564,1028
4564,173175
4564,78551
4564,13333
4564,21886
4564,10689
4564,39935
4564,910
4564,14120
4564,51310
4564,145084
4564,2227
4564,13559
4564,171192
4564,10082
4564,55024
4564,24485
4564,2054
4564,979
4564,26360
4564,1354
4564,61097
4564,20685
4564,3216
4564,4910
4564,2073
4564,60138
4564,17250
4564,71900
4564,38147
4564,10487
4564,26057
4564,179
4564,3261
4564,151784
4564,170713
4564,62851
4564,78158
4564,32899
4564,14819
4564,11336
4564,24546
4564,23409
4564,138585
4564,8012
4564,1085
4564,15473
4564,46058
4564,2989
4564,12340
4564,36
4564,5991
4564,77015
4564,68716
4564,3806
4564,7074
4564,1931
4564,558
4564,26396
4564,30307
4564,3342
4564,4421
4564,5887
4564,9790
4564,2206
4564,18498
4564,53780
4564,1116
4564,62
4564,3636
4564,183743
4564,1152
4564,2253
4564,835
4564,9322
4564,30496
4564,44824
4564,24498
4564,6428
4564,8638
4564,42491
4564,26099
4564,5056
4564,16388
4564,3378
4564,93177
4564,7209
4564,36651
4564,13676
4564,24133
4564,62656
4564,32738
4564,37165
4564,63481
4564,6786
4564,8144
4564,20349
4564,3076
4564,735
4564,69757
4564,108740
4564,82474
4564,2115
4564,28504
4564,29787
4564,36669
4564,15676
4564,6851
4564,2810
4564,34338
4564,5226
4564,5266
4564,14770
4564,39933
4564,12375
4564,9381
4564,3631
4564,2378
4564,26827
4564,126515
4564,107789
4564,52264
4564,120783
4564,14261
4564,2686
4564,170357
4564,20909
4564,10517
4564,24298
4564,43166
4564,14122
4564,4434
4564,5409
4564,12863
4564,1100
4564,8069
4564,44085
4564,154064
4564,10248
4564,21297
4564,69994
4564,69731
4564,59207
4564,411
4564,69256
4564,33558
4564,790
4564,3796
4564,5621
4564,430
4564,138769
4564,163371
4564,8701
4564,79203
4374,30446
4374,67638
4374,44487
9228,13988
9228,5256
9228,979
9228,316
9228,10591
9228,2073
9228,12442
9228,14661
9228,34508
9228,9790
9228,4081
9228,7825
9228,16241
9228,3387
9228,10019
9228,9487
9228,28549
9228,34693
9228,28743
9228,48870
9228,1605
9228,65785
2541,11950
2541,9843
2541,704
20101,27800
6734,18777
6734,82812
6734,9727
3324,4867
3324,72012
3324,19691
3324,80612
3324,6707
3324,10152
3324,6181
3324,4955
3324,791
3324,148499
3324,6868
3324,21092
3324,43560
3324,14973
3324,84424
3324,55846
3324,6177
3324,14691
3324,54925
3324,3808
3324,86596
3324,18532
3324,777
3324,10070
3324,727
3324,13456
3324,4344
3324,87062
3324,248
3324,129883
3324,59364
3324,44224
3324,7130
3324,7418
3324,30425
3324,31190
3324,22064
3324,21478
3324,99660
3324,27075
3324,107638
3324,12530
3324,11572
3324,22062
3324,74380
3324,2842
3324,2460
3324,36195
3324,4279
3324,457
3324,25871
3324,33002
3324,154460
3324,73625
3324,3444
3324,95316
3324,8659
3324,2518
3324,70013
3324,14498
3324,47776
3324,20212
3324,21379
3324,4018
3324,57320
3324,100187
3324,5561
3324,5042
3324,2042
3324,138134
3324,1011
3324,387
3324,23947
3324,11032
3324,130964
3324,5294
3324,26781
3324,133487
3324,5111
3324,846
3324,29479
3324,12282
3324,54942
3324,49738
3324,169198
3324,140410
3324,65640
3324,83531
3324,8353
3324,5498
3324,111270
3324,167949
3324,51078
3324,171425
3324,47270
3324,18798
3324,13881
3324,242
3324,9242
3324,96590
3324,80227
3324,68434
3324,81218
3324,49664
3324,9226
3324,22538
3324,6003
3324,73951
3324,10082
3324,153
3324,25788
3324,8553
3324,6666
3324,7980
3324,280
3324,58096
3324,137148
3324,688
3324,3386
3324,10352
3324,11076
3324,6421
3324,26360
3324,1753
3324,30376
3324,339
3324,18096
3324,902
3324,185231
3324,15111
3324,92443
3324,100143
3324,69689
3324,697
3324,2630
3324,33197
3324,1490
3324,53714
3324,379
3324,57764
3324,3437
3324,10745
3324,25397
3324,2010
3324,21056
3324,52593
3324,25004
3324,5916
3324,72115
3324,19203
3324,155
3324,4642
3324,48630
3324,1856
3324,8160
3324,12100
3324,80575
3324,11713
3324,50533
3324,1222
3324,2086
3324,2559
3324,1270
3324,11459
3324,10866
3324,74215
3324,119320
3324,66470
3324,182840
3324,87460
3324,184871
3324,76136
3324,65921
3324,168273
3324,5989
3324,44385
3324,7958
3324,8260
3324,150991
3324,175930
3324,63451
3324,16460
3324,162804
3324,108250
3324,169205
3324,71340
3324,24759
3324,26000
3324,143513
3324,31442
3324,20039
3324,171499
3324,81192
3324,113021
3324,73414
3324,143563
3324,59688
3324,22200
3324,184523
3324,27963
3324,109729
3324,109311
3324,106442
3324,112274
3324,5067
3324,106
3324,3599
3324,135836
3324,75124
3324,70199
3324,13774
3324,19720
3324,2277
3324,3067
3324,3628
3324,47101
3324,163603
3324,4445
3324,150235
3324,141994
3324,1453
3324,20496
3324,16056
3324,46980
3324,114484
3324,4214
3324,148583
3324,14165
3324,101956
3324,12301
3324,83207
3324,61170
3324,23741
3324,303
3324,18786
3324,62463
3324,89291
3324,8757
3324,24511
3324,9202
3324,20509
3324,148486
3324,26889
3324,88853
3324,101246
3324,6915
3324,22262
3324,35846
3324,160109
3324,18728
3324,3882
3324,46327
3324,55387
3324,299
3324,11061
3324,3881
3324,2481
3324,62703
3324,74155
3324,163160
3324,121880
3324,12408
3324,56965
3324,6731
3324,522
3324,20360
3324,7485
3324,130068
3324,6445
3324,79779
3324,19551
3324,38421
3324,1022
3324,17443
3324,98415
3324,163803
3324,24616
3324,17858
3324,1273
3324,9948
3324,67065
3324,1972
3324,1892
3324,49047
3324,14899
3324,8012
3324,3897
3324,18469
3324,9819
3324,1389
3324,112029
3324,13739
3324,106877
3324,5648
3324,33564
3324,1571
3324,88153
3324,115541
3324,3681
3324,10412
3324,38042
3324,119417
3324,49927
3324,162107
3324,118453
3324,90995
3324,112419
3324,69669
3324,62882
