new_userID,userID,age,location,users_csv_index
21019,d51fe87162,35,0,117488
21020,748dbc49cf,35,6,8988
21021,dc6cd1660d,23.0,0,205594
21022,30a762ad5c,31.0,0,264057
21023,e8b3877189,14.0,7,111942
21024,e18fcbd76e,28.0,0,2089
21025,06da1b67ca,37.0,7,112986
21026,89423b4d17,37.0,6,201476
21027,f7af1a8631,32.0,1,82698
21028,03f3895ee5,66.0,1,59932
21029,fdbde943c9,34.0,0,215255
21030,89245cf623,50.0,0,202323
21031,57b2ea2bdd,35,0,9177
21032,26eb752fd3,35,0,64953
21033,ba72b2d1ae,35,0,259311
21034,ee75cbbffa,37.0,0,273746
21035,7df5c8382e,32.0,4,22923
21036,015562c127,34.0,0,112931
21037,9faccf1591,35,0,221419
21038,dbceb60394,35,0,165120
21039,d1368c4359,27.0,7,186891
21040,98049b5013,55.0,0,243898
21041,109875b76c,33.0,0,146403
21042,41d1aa6819,35,1,8839
21043,170c0bb9b1,35,0,2103
21044,a8c2d50e8c,35,0,219366
21045,cc363ab08e,35,1,205647
21046,b564591e23,21.0,0,136096
21047,328bf3892e,35.0,0,230688
21048,028b479f5d,52.0,0,55179
21049,c3379387f7,35,5,145209
21050,4c85b3e34f,35.0,7,260219
21051,9f99e8ea10,22.0,7,146516
21052,8df32b9c2d,26.0,1,260391
21053,5f406f3b28,63.0,4,43042
21054,fdbd8f350c,61.0,2,65718
21055,b2ee60d62b,35,0,168498
21056,0ef2971296,40.0,0,42112
21057,b03e328610,17.0,0,32216
21058,a5230f60ef,35,0,224048
21059,59748d0ffc,26.0,0,239459
21060,0aeda295c5,35,0,235697
21061,a8667bf9aa,35,7,78954
21062,b00ce1e8c2,25.0,0,62101
21063,505a80d598,35,1,104515
21064,f93469add8,35,0,47503
21065,72bdb0c4d6,49.0,0,244253
21066,4b7a5f51f1,35,1,238493
21067,5cb12ddc03,17.0,7,165502
21068,fd1944b025,25.0,0,116488
21069,1d41225c7d,56.0,0,247559
21070,bbb12fe177,26.0,3,52725
21071,7c21173189,35,0,186432
21072,648fdf113e,35,0,252876
21073,a51d8fd845,23.0,7,227681
21074,eca0c33ca9,18.0,5,262374
21075,c70e685c03,20.0,4,266065
21076,35f9ef4c84,35,3,253740
21077,7943895e1b,35,0,471
21078,5882616aeb,35,7,136915
21079,52ee088560,35,0,53789
21080,7e72989cdc,35,0,125104
21081,bf74c477b1,30.0,0,117122
21082,e6d2504ed1,34.0,0,177629
21083,36468be033,23.0,0,75747
21084,dda63192c3,35,0,102410
21085,d16f26cd91,26.0,7,234628
21086,54904bef15,37.0,6,23372
21087,64f44388c0,35,0,205084
21088,885de9f68e,35.0,0,2286
21089,4cc9d10ca3,19.0,0,230920
21090,01cf5bf5ea,15.0,0,31969
21091,37aa235310,56.0,0,207846
21092,615444477e,37.0,0,34114
21093,bb5af73150,33.0,0,55417
21094,d155b9243f,35,7,172961
21095,471ca5ada3,21.0,0,27090
21096,bdfacbbca3,28.0,3,135368
21097,30f096e607,67.0,0,25260
21098,492b4912b0,35,5,228143
21099,217516e82b,45.0,6,10745
21100,3343c4d9f7,35,0,71627
21101,5b337d7fd3,46.0,0,202751
21102,427f9fd78a,20.0,4,53960
21103,dc5e277175,34.0,0,54623
21104,a305ed247f,41.0,0,79268
21105,bfc9acfc3e,23.0,6,261510
21106,74c16567e1,35,6,72165
21107,9483266710,35,0,168253
21108,2ddf1e6388,50.0,0,212647
21109,22c8cabd85,35,6,277711
21110,cba500fdcd,35,3,237719
21111,2e2a7f1308,34.0,1,110598
21112,648876f05e,21.0,6,262834
21113,690bbb0a6d,35,3,6711
21114,2ad8d1ad2b,20.0,3,185286
21115,41e57eb766,35,0,37990
21116,b97a4893d2,23.0,1,7880
21117,80bbf535e0,28.0,0,43733
21118,e089285198,60.0,0,123283
21119,68688666bf,35,0,36625
21120,13b9afbfe9,56.0,0,153946
21121,7b28d59958,35,0,26088
21122,f0fadbafb5,35,6,41920
21123,6e34079aa1,35,0,127188
21124,056a0239a7,35,0,255793
21125,9c979623d8,50.0,0,199365
21126,0bcc0d87e3,35,0,169251
21127,f9069dd12b,56.0,0,265619
21128,7e3a6b2e59,35,0,50763
21129,1571912bb6,27.0,0,53393
21130,613d6cf4f5,35,0,21447
21131,b50978f311,18.0,3,241314
21132,26cd31316f,43.0,0,174899
21133,0479422121,35,0,1804
21134,7b9bbc68b1,63.0,0,93611
21135,219600348a,44.0,0,191547
21136,58c328c231,38.0,0,196174
21137,b5bda1467d,35,6,78181
21138,3ddfffeefd,35,7,193332
21139,603e426e9e,35,0,109863
21140,ca326b7efe,35,0,227252
21141,f534e3d118,35,2,250526
21142,6e3d30f15d,31.0,4,207575
21143,4f3bc7de9b,35,6,201010
21144,71b4a856fb,35.0,0,171004
21145,1f8aef5d96,35,1,29948
21146,7f683fa6bb,41.0,5,69789
21147,fd7a787eab,57.0,0,171019
21148,03607f7de7,53.0,0,160608
21149,15e396af04,35,1,38743
21150,f4f0104549,35,0,112070
21151,37c78c7479,29.0,0,67489
21152,c4ac8b053c,40.0,0,135981
21153,55a916a059,35,0,56541
21154,4c277839fb,29.0,4,108725
21155,518cfb9dfa,35,0,243768
21156,a002aff63e,28.0,0,183739
21157,1ab060b9ef,35,0,245536
21158,cf260d3f26,30.0,4,203826
21159,b3cc43bdd6,43.0,6,54957
21160,dafacca3e2,23.0,5,210694
21161,b140a03b6f,41.0,5,252614
21162,71e93ffcbb,35,0,187238
21163,89d853fcde,21.0,2,253336
21164,1fa812c076,36.0,7,218546
21165,e2920465bb,35,0,65152
21166,58189b9f6b,43.0,0,12339
21167,216641d153,31.0,0,53475
21168,4a544c8477,58.0,0,252286
21169,d64bffa586,39.0,0,181067
21170,0f30fbf87b,62.0,0,45689
21171,5b63a99a3f,18.0,1,253128
21172,237aa1bae0,46.0,0,188354
21173,d4c15b3d03,31.0,1,81455
21174,77b87defb7,57.0,0,108249
21175,7a02dbef09,35,0,42527
21176,0e7c9f23af,37.0,2,4050
21177,9120b48adb,50.0,7,205648
21178,4ee97c9750,15.0,6,19096
21179,0942d2236f,30.0,0,247725
21180,6421ab1004,35,0,40731
21181,602187dbdf,35,0,88704
21182,e846d941b4,31.0,0,22361
21183,4465c9f20b,49.0,7,20750
21184,eab72eeb36,20.0,7,193146
21185,f4835dc0d3,65.0,2,4048
21186,669d7d038c,39.0,2,81016
21187,654e3c2a3f,15.0,0,203869
21188,2f2f7873c4,35,1,46653
21189,88f1a36599,35,0,35276
21190,713c3395d6,45.0,0,237541
21191,d59397549a,32.0,0,47290
21192,cdf78648da,62.0,0,243240
21193,83402e3535,35,0,149828
21194,d4f08d3783,21.0,0,155382
21195,908834ff55,24.0,3,29434
21196,bae8f934e7,35,2,172292
21197,f30b0c2df3,33.0,0,225176
21198,79288c9fb0,43.0,7,51967
21199,2bfeca0807,35,0,208643
21200,0e4d2df4eb,35,0,105387
21201,d3e0616ca0,35,7,86308
21202,99b152515d,35,0,6347
21203,d35b45d9dd,34.0,0,105880
21204,9c0c2a51b6,38.0,1,28883
21205,7c7e3e8b2e,76.0,0,254966
21206,d62a34e654,35,2,30589
21207,6f6e762430,30.0,3,200792
21208,cbb69ee4b1,35,6,109427
21209,7c3173fbec,24.0,4,179817
21210,3002b90bb7,35,5,218451
21211,743e119fc2,35,1,60982
21212,badd67d499,35,0,154253
21213,6a07014c18,35,7,193517
21214,79dabd29e1,35,1,248323
21215,077ba9d2cc,35,1,71226
21216,1df8965842,26.0,7,91490
21217,a43c0f30d3,35,0,242271
21218,4d4690a4f1,25.0,0,152500
21219,e2bfd576a6,35,3,233737
21220,e4fc2e54ed,41.0,7,70788
21221,f0549dccb1,35,2,10471
21222,ac10760eb4,30.0,3,222321
21223,1b6dab0439,37.0,0,197843
21224,3200059830,52.0,6,143861
21225,97d19f3cd1,39.0,7,33508
21226,251af421dc,58.0,1,227327
21227,8c1349c79c,24.0,0,99054
21228,4095fecdd1,35,7,244384
21229,57c147fb6f,37.0,0,16120
21230,38abd9e280,32.0,5,257559
21231,38d501a928,35,0,161752
21232,d20fa3e9bd,35,2,73613
21233,9458175f63,35,6,194652
21234,59c035d049,35,0,35698
21235,12aac28744,35,1,154082
21236,8ed4ddddf8,35,0,96443
21237,cfeb7fedfa,35,0,198060
21238,049005e075,42.0,0,254441
21239,06805084b8,53.0,0,182070
21240,1fb53ae3b5,56.0,0,255204
21241,2d4d63c0ce,37.0,3,21154
21242,9c54986136,35,0,210329
21243,3337a7f196,40.0,7,104858
21244,67ecda8186,35,3,78821
21245,e4b800e6cb,35,0,137917
21246,315df76131,35,5,194699
21247,00b3b31ded,28.0,2,232582
21248,bb9ec4cf87,32.0,5,82081
21249,bfc1bb7175,17.0,0,209201
21250,3526503a41,35,0,40445
21251,25a717fd54,52.0,0,43638
21252,3eada02a41,35,0,272884
21253,58974a093b,35,3,252958
21254,623dd8208c,29.0,0,42104
21255,b1907f0a27,37.0,2,241694
21256,74e4a693eb,35,0,162387
21257,041d8aaddb,41.0,0,91003
21258,e11a7418fd,35,0,1020
21259,e18b78394c,20.0,0,177194
21260,fb5c1f7267,35,0,37915
21261,9e9ed79004,35.0,3,28182
21262,23fd843380,23.0,5,243947
21263,c99ae36161,41.0,0,22331
21264,ec0dbfc70f,35,0,101783
21265,762c655a09,47.0,2,112776
21266,cc60603582,35,0,60460
21267,c8b8b6ab63,38.0,0,227818
21268,e07a196a90,50.0,3,252374
21269,04ebdd9ed6,39.0,0,157750
21270,7b748df564,42.0,0,73223
21271,c056a862f7,44.0,3,213258
21272,1e6dee1552,18.0,0,4178
21273,ca1914871e,46.0,0,225937
21274,d23dfa35f7,33.0,0,252733
21275,277d81db58,35,0,258461
21276,da4fd3bc06,29.0,0,152015
21277,90837143c5,21.0,7,122939
21278,d64f1e3441,62.0,1,270262
21279,dd2a6bb740,35,6,278129
21280,47c1970208,26.0,6,57618
21281,55198f0cc4,57.0,0,225448
21282,3859ed081f,30.0,1,73715
21283,8d036ba6cb,35,0,214839
21284,6df666cc86,35,0,236833
21285,73ef1a7e88,18.0,0,170783
21286,eb684b39e6,64.0,0,68271
21287,bc510cbd57,35,0,121874
21288,31a7f2c8b8,28.0,2,165511
21289,f84fabb283,35,0,37431
21290,4213a3f9e0,32.0,0,118854
21291,d31101780c,18.0,0,90774
21292,82914b7a7e,40.0,7,52605
21293,a245ae30a3,44.0,0,123278
21294,7dfe8c5761,76.0,0,30813
21295,3266782bf6,35,7,188911
21296,e89d750774,35,7,105071
21297,5312138124,26.0,0,270895
21298,a91ef90f63,35,0,4084
21299,6ea9e44d06,44.0,0,159043
21300,89a284ef9a,35,7,21959
21301,f29f172419,52.0,0,247997
21302,207a2bd327,41.0,0,52747
21303,42e59f4bf0,35,0,15386
21304,c8831ded35,65.0,0,85548
21305,79829ab506,50.0,0,269934
21306,b7361c4778,48.0,0,165986
21307,5562acaa38,40.0,0,91794
21308,1022becada,35,7,66531
21309,66d0a2ea77,35,0,243514
21310,e6fb48026f,60.0,0,170070
21311,917ed8132b,16.0,2,148025
21312,e12f9b2e3e,54.0,1,228370
21313,7590614833,43.0,0,210895
21314,54dc9bfc17,32.0,1,184111
21315,8ca32026c1,32.0,1,250152
21316,885c588c17,35,3,166457
21317,334d08006f,35,7,53026
21318,381b4cdcd2,26.0,6,274545
21319,c4427f27a4,25.0,0,251101
21320,0d90b4513e,31.0,4,52196
21321,7427a292d2,62.0,1,241011
21322,b12a58e285,35,0,161985
21323,8e00a67dc7,27.0,0,206417
21324,fce2536c1a,30.0,1,106448
21325,1c03e6e21a,35,1,12775
21326,0d93b6e6c7,21.0,1,103973
21327,bc9372d704,35,0,98730
21328,d6bb97ee08,54.0,2,110387
21329,612f28c468,35,0,115160
21330,070f988e0e,35,0,276682
21331,539229ede2,35,7,31036
21332,a22abb19da,42.0,7,66623
21333,c406fc8ac8,26.0,0,71074
21334,2cb4f988a5,14.0,0,102459
21335,f71e397692,19.0,7,176156
21336,cd37021f92,32.0,0,27498
21337,b5cdf04800,32.0,0,263163
21338,2a4d89e596,37.0,5,33439
21339,c2456a7518,43.0,0,48513
21340,a4475a8743,35,7,222104
21341,78eaced8f3,19.0,3,210902
21342,80ed0c3822,54.0,5,198511
21343,7e26bfaab4,19.0,0,105262
21344,1024ffae22,35,0,211342
21345,e88d322317,35,0,156394
21346,c2a124ed66,35,0,158122
21347,fe17ed3c76,31.0,0,169475
21348,890e9155c8,51.0,7,266718
21349,75df943a2d,68.0,2,117464
21350,5f16f962c7,47.0,0,139413
21351,9554ab4042,35,1,107779
21352,8242e8352b,35,3,15535
21353,5b73a4953a,30.0,0,32328
21354,6ae9b09315,35,0,18988
21355,30bddc7681,37.0,0,88255
21356,3f330eca76,46.0,6,77066
21357,2bfb008aa5,46.0,1,55727
21358,7ee094261c,35,3,110375
21359,594b88264c,54.0,2,18681
21360,7085eb635b,24.0,0,36800
21361,72cfb8d05d,35,7,231251
21362,8cb3437b9a,41.0,0,44749
21363,7e1e6c001e,33.0,0,79635
21364,5900622675,35,7,8513
21365,8455e71186,35,0,153587
21366,f92610c0f8,47.0,0,42136
21367,6e68a36b75,35,0,20409
21368,0bc5389220,35,0,32780
21369,ab73189404,35,1,22462
21370,b44070111c,14.0,7,257297
21371,dfaa99a9db,25.0,0,137479
21372,7c09becc90,14.0,5,203417
21373,b506a7648d,16.0,2,170301
21374,9e86f46cdc,58.0,0,93957
21375,f2e8ac1ec6,44.0,5,54849
21376,1fbc099d2e,35,1,43729
21377,80c6eab6a4,25.0,0,51099
21378,651913113e,35,2,186687
21379,f97cdad17e,35,0,206966
21380,df43a07680,35,0,101149
21381,82fd5136b7,32.0,5,270657
21382,fd57d8f7ee,35,0,130828
21383,2fba86bac6,31.0,0,27236
21384,f4dd770204,26.0,1,260211
21385,ccdd66e43f,35,0,53204
21386,5ec99e8e29,48.0,5,229385
21387,a9d6d87767,16.0,2,238643
21388,578293a3b1,35,0,163641
21389,cdd3c7163e,35,6,47650
21390,73d353a290,15.0,1,24117
21391,23aefcee85,35,0,17530
21392,b4f58a9f6d,35,3,204971
21393,776119cd7a,35,0,174593
21394,79a16b9f46,35,0,126972
21395,713a14be24,43.0,0,217270
21396,add8ac9310,57.0,0,95129
21397,11c5a353a9,64.0,0,8345
21398,bf5c22579f,49.0,0,46479
21399,188904ab1c,35,0,60693
21400,85584d154b,42.0,0,36420
21401,595dadb6c9,46.0,0,205745
21402,2712593230,22.0,7,13435
21403,3397e1201a,54.0,0,23642
21404,f322c8fad2,35,1,177660
21405,34b8334d25,35,1,93231
21406,07703e8106,9.0,5,53356
21407,ef947b3a8f,27.0,0,151092
21408,779692b948,23.0,0,213974
21409,343913151c,35.0,0,147544
21410,d052dbba14,36.0,7,107211
21411,cbca273e39,35,7,17459
21412,6d23c6ede1,27.0,4,240058
21413,3f921886a1,24.0,2,239663
21414,113418d7bc,27.0,0,79359
21415,311c5faf56,18.0,7,52413
21416,16b59a0dc4,35,1,262920
21417,ba4bef31b5,73.0,2,49775
21418,0e69be46f9,35,7,107175
21419,8fc39037e2,27.0,3,267928
21420,3dc57dee54,35,0,221232
21421,5c65bb6cc2,17.0,0,241099
21422,78da9360f6,47.0,1,99337
21423,d2d7289fa4,35,5,139228
21424,ca2fc22666,27.0,7,176837
21425,080cbd6e4f,48.0,0,245937
21426,0872f6b565,68.0,0,229640
21427,b4ea17211f,35,0,242742
21428,d3ae0985fe,35,0,272998
21429,fa333b95a7,44.0,0,243881
21430,a53d705a57,35,2,87573
21431,cff6275002,35,0,88115
21432,aa52b14233,18.0,5,88662
21433,7202738067,27.0,6,69078
21434,5af5d9e5fc,62.0,4,83909
21435,0e45bd51d1,14.0,7,155638
21436,ad345510f3,53.0,1,200233
21437,f4a7719ef9,35,0,272193
21438,5c7dae674a,33.0,7,20655
21439,b9117eb2a7,39.0,0,21836
21440,e9beed94fe,53.0,0,88122
21441,17318ee4e5,54.0,0,51558
21442,b55f9441c7,28.0,0,177176
21443,471ac791c4,49.0,0,84164
21444,204d105126,20.0,7,24492
21445,4c060611ae,35,0,178214
21446,29a73445ab,35,0,151615
21447,db23803f57,35.0,0,227421
21448,c5a39e627a,35,6,158534
21449,e358f447dc,35,0,177074
21450,a6b6c9488f,73.0,0,101899
21451,32a8962bf4,25.0,7,92161
21452,051b7e02fc,35,1,68766
21453,67d4282953,46.0,0,160713
21454,0e7d2ca6ce,35,0,176784
21455,cd9dbc4188,35,3,242162
21456,e42b5fae67,33.0,0,26522
21457,5da990e691,38.0,7,188239
21458,15baae88c6,35,0,163875
21459,b77c1e9b74,32.0,7,101703
21460,0d1be88e28,26.0,0,242102
21461,3b85089d11,30.0,7,132021
21462,a8515fc22a,18.0,0,266942
21463,e7edbc1036,34.0,5,110619
21464,0bc88c2abe,28.0,0,67142
21465,a2fda78642,35,0,37376
21466,058a4eb024,77.0,1,94447
21467,38b5799b7f,56.0,4,75230
21468,0183a5e921,59.0,0,269103
21469,759eff4b8b,35,0,191195
21470,fa1e5ed7d8,34.0,0,106449
21471,c07d361e8b,35,0,127563
21472,0b15cc3a19,79.0,5,112706
21473,2d3d831488,32.0,3,6106
21474,ad451ba875,35,0,234863
21475,c73a768ed1,37.0,2,236080
21476,e9296dd703,19.0,0,198215
21477,97062808df,35,0,260876
21478,2450f2f65e,28.0,5,5326
21479,6fdac22d5f,60.0,0,77970
21480,c02104a3f4,35,0,51263
21481,b6323a57d3,19.0,0,30494
21482,41b496f091,24.0,3,166054
21483,970c07a4b8,35,0,51376
21484,e0a160e00f,52.0,0,21659
21485,34f012cfdd,23.0,0,264891
21486,e8911c5a7b,41.0,0,50164
21487,3c3e4bd00b,67.0,0,150891
21488,54ab6d42fe,29.0,0,128910
21489,5b2e979906,35,6,184457
21490,53b45581f3,35.0,3,7783
21491,5f71a4a53d,26.0,0,114451
21492,e156e1db4c,23.0,1,260654
21493,4e133c5463,57.0,0,215358
21494,e1ec9402ed,35,0,89473
21495,7fc0ba2c96,52.0,2,192530
21496,f7de51aedf,35,0,232494
21497,f93d4dcb4a,50.0,0,112279
21498,98a761c14e,57.0,0,258776
21499,d2d7f9b5b3,28.0,0,38090
21500,603ec6b5ba,33.0,7,115037
21501,7fe82995e7,33.0,0,31157
21502,3668b12251,35,0,70626
21503,d82f548515,29.0,3,179794
21504,244e68a94c,35,0,129723
21505,6aebaa7e3e,35,0,273706
21506,28ca2af414,32.0,7,36412
21507,712ceed7dd,33.0,3,75262
21508,b6b87687b4,35,0,138653
21509,1b203c59b1,35,0,210572
21510,e41586c3c8,37.0,4,29868
21511,949f784ca9,21.0,3,147430
21512,2d9f87d553,35,0,225907
21513,7649af4908,24.0,0,67692
21514,608a147a90,23.0,3,210557
21515,fa65d6fd21,37.0,0,51890
21516,d42ffbdf5f,57.0,0,160931
21517,2e10ef8cee,29.0,0,175282
21518,4d85a3dfd7,47.0,1,108443
21519,567c09847e,35,1,213504
21520,e3057cc61e,35,0,208270
21521,47c3d77c8b,33.0,7,185691
21522,96b6b404ad,39.0,0,18402
21523,30d5efd6b0,35,3,179909
21524,984a5adb10,35,0,53059
21525,c248a7a7c9,52.0,0,214426
21526,6cd6af3aaf,14.0,0,60542
21527,4a9a07c3d0,40.0,1,268481
21528,6b0e09dd44,35,7,263154
21529,e29d4345d5,35,0,190032
21530,894c47c6e4,42.0,3,158338
21531,f1f928ae1e,35,0,142860
21532,f5b004439d,35,7,225377
21533,d78adb3164,60.0,0,275458
21534,8ae5cd3a7f,35,0,107393
21535,680f72adfe,39.0,0,56738
21536,fefcf06f12,58.0,0,12989
21537,4abee193c6,23.0,0,22935
21538,e4df0f28c6,54.0,0,199594
21539,d4e34cfbfb,35,6,215483
21540,957ad09631,66.0,7,132366
21541,399752b4a4,35,0,154670
21542,0fd4f1f5a3,41.0,1,92647
21543,0aecf3f139,35,0,68707
21544,68d5fb4b88,35,0,87254
21545,6f80349a2f,39.0,3,83879
21546,93d2fb2bab,61.0,0,61569
21547,ab51279051,43.0,1,32740
21548,838643475a,47.0,0,35136
21549,1194a2bdad,35,7,117417
21550,39ce4f754f,19.0,0,16248
21551,8e97b55681,20.0,0,141069
21552,740c5b5af8,35,0,19802
21553,d8515f04ce,53.0,1,160036
21554,75d3cbb9e8,19.0,0,211320
21555,4c73543a2d,35,6,55844
21556,c1777f1b8c,32.0,4,154374
21557,55b72a0a7d,35,0,190617
21558,5febca4544,24.0,2,106345
21559,c49b89425b,35,0,100609
21560,b246431235,35,1,251605
21561,9cd6dbc54c,35,0,16686
21562,ad99c20031,51.0,7,190197
21563,f01dcc7281,35,6,109823
21564,70e7c68220,15.0,0,195197
21565,3171bf5ea5,29.0,7,74990
21566,3b663b69ca,49.0,7,101665
21567,8cf019df53,45.0,7,10249
21568,7eafad069f,35,0,193083
21569,8b63e6ab07,35,0,253321
21570,c3611b8ed4,31.0,0,7217
21571,992ab50206,35,0,82646
21572,6d5f419a17,35,0,81768
21573,513932774e,35,0,178336
21574,f6269d7b63,44.0,0,156141
21575,d3de8bf186,27.0,7,272653
21576,fa6f8033f3,36.0,1,222412
21577,9fb3477c0a,21.0,4,133485
21578,59e850dbe1,28.0,5,106247
21579,b239973ae8,57.0,1,222505
21580,206ed81d14,35,5,68972
21581,9682aab58f,35,0,241360
21582,3bff02f500,35,0,219284
21583,cbfdbd36c7,18.0,0,5285
21584,b9ef7d57af,35,0,88796
21585,97671790fe,26.0,0,258341
21586,00af772342,25.0,3,271394
21587,2a9e90614a,35,0,176168
21588,ece8bd496b,53.0,0,102722
21589,b4798ef22c,35,0,86993
21590,83ff73853d,35,7,18502
21591,9af67c8d7a,59.0,7,163783
21592,570f6ae164,35,0,77556
21593,41b62b5e8b,41.0,2,112456
21594,6ac692c242,23.0,0,46499
21595,ac2fd0f27e,35,0,241627
21596,aac1b3a345,18.0,3,165407
21597,62ad9d7f9e,18.0,1,133036
21598,88f7edd416,46.0,0,145991
21599,b08a7c6248,35,7,132681
21600,26afbb5224,35,0,16089
21601,73fc4412a3,74.0,0,176036
21602,2827193fe5,35.0,0,2133
21603,8c8d666167,35,0,175215
21604,69464fcf60,35,7,208450
21605,e0d2201167,35,0,16665
21606,097036487d,35,0,176221
21607,f166789e84,35,0,169252
21608,cdc43f0d66,35,0,209872
21609,8a4c7064e3,16.0,4,72403
21610,fbd19a020b,35,0,168455
21611,8674c7fcc2,23.0,3,143131
21612,e5ac02fad7,33.0,0,270133
21613,e5fc5e8ea9,42.0,7,226421
21614,8ac1dcd8d7,45.0,0,166804
21615,8f2c562d63,59.0,0,214083
21616,5085fb75c9,35,0,86050
21617,406d82eddf,44.0,3,154124
21618,68fb1f992e,29.0,0,166827
21619,b3fde93be2,35,3,141039
21620,2d32f66ed5,35,0,264915
21621,03bb107755,33.0,0,175067
21622,998a6a0f0c,35,1,24300
21623,aaacf9828a,23.0,0,70400
21624,d2ed11eab6,35,0,271409
21625,b615f54546,15.0,7,78061
21626,1d37276dfa,26.0,3,140504
21627,0fa56ae5ab,35,0,211181
21628,e8029e08aa,27.0,3,120570
21629,e6be890378,51.0,0,257808
21630,d434bd420c,38.0,7,262945
21631,25b5dfc1e8,62.0,0,44755
21632,fa72b4832f,25.0,7,63668
21633,685b8f265d,35,0,210548
21634,f82a5092ba,37.0,2,5769
21635,e6f9d25dbe,14.0,5,205271
21636,38bd551501,26.0,0,42610
21637,b8a8e218b0,25.0,0,130092
21638,1eea00001c,35,1,277158
21639,9cf3497eb6,27.0,0,31658
21640,e9e0570351,30.0,0,45203
21641,f43ac9cf16,18.0,7,15446
21642,cbb615d819,54.0,0,266690
21643,ce6356e06e,23.0,7,204930
21644,7cfb11b59b,43.0,0,94465
21645,ffebb81814,35.0,0,138175
21646,e6d05e5e68,64.0,0,19364
21647,102df842ff,31.0,1,7055
21648,3afa68fee5,35,3,66554
21649,f09928f1e5,35.0,3,67496
21650,a76254e0ff,24.0,7,36373
21651,64b471fe73,14.0,7,43146
21652,3e61182cce,35,0,241755
21653,7c10bd4876,33.0,7,141230
21654,ccb220d3ee,29.0,2,194963
21655,3f805c155b,29.0,0,90652
21656,c77899d397,24.0,0,98598
21657,f3702eb287,30.0,0,269806
21658,6ac5c7068d,35,0,208364
21659,f249d3156d,14.0,7,37201
21660,ca1bd1cd0d,54.0,0,52421
21661,656b55a37f,60.0,0,93572
21662,3e63e95378,27.0,0,154196
21663,eb7169699b,56.0,0,235205
21664,06be8ab60d,35,0,165081
21665,18ac736980,60.0,0,135471
21666,6a4bbafe1a,35,1,163611
21667,fc77536e86,46.0,0,53264
21668,6cf5df7048,49.0,0,243517
21669,09cbc7363e,35,7,247540
21670,d188724429,31.0,2,228879
21671,c629782fb5,71.0,0,62649
21672,3cef51d7f2,18.0,4,99089
21673,7591102914,37.0,7,229426
21674,b12f134408,35,0,31403
21675,4e3bc46aa4,35,0,222596
21676,bac0e7fbef,34.0,0,225254
21677,fd7ba281bb,16.0,0,129640
21678,4b79ee1947,35,0,59491
21679,6af597a51c,35,7,11398
21680,ca5f444c7d,35,0,52657
21681,e0e6dd90d6,35,7,129565
21682,6c3f09523c,28.0,0,162053
21683,9158036cdb,35,0,242789
21684,6fff303fd0,35,1,8838
21685,44ea1f5dfc,48.0,0,6603
21686,4f90f326f3,48.0,0,169272
21687,cf5ef7ab08,35,1,180101
21688,fd71fe210c,52.0,0,61851
21689,f8aa3f10a7,35,7,85877
21690,521cf13e4f,34.0,0,233811
21691,a25a6e09d2,55.0,0,37425
21692,f759636449,24.0,5,271599
21693,a308c00b0a,16.0,0,55592
21694,3d532a809a,31.0,4,100497
21695,a119b22fa1,35.0,0,106528
21696,64e3dee5d9,41.0,0,37585
21697,79069c5aa0,35,0,231179
21698,3d2e27bfff,45.0,0,276562
21699,422bac0b5e,35,0,147987
21700,cc0d372043,35,0,7077
21701,8e8032be29,20.0,7,174961
21702,40327e1a43,62.0,0,208705
21703,701d8c9253,53.0,0,31251
21704,e06db0a933,33.0,0,38044
21705,8b40a3b5c1,35,0,115341
21706,b19870d351,34.0,7,81944
21707,104bc4565d,35,0,65827
21708,c3b2d5f566,15.0,2,6016
21709,ba80451d82,30.0,0,174260
21710,c26d284f70,37.0,0,211492
21711,e33186b149,51.0,0,268800
21712,6f8342e323,49.0,2,163924
21713,231b0b182d,35,0,200969
21714,d4fa80c3ef,57.0,0,195440
21715,b7a51af9e3,25.0,2,111056
21716,618614b007,35,0,66241
21717,09003a8cbf,18.0,2,215655
21718,1a18ea5d34,35,1,230490
21719,7873a8bd7d,23.0,7,199586
21720,a314b42a65,35,0,224258
21721,f755b154cb,35,7,150884
21722,7caf63a848,30.0,0,275194
21723,b86dfc06c8,35,2,266026
21724,f853a515f0,48.0,0,221700
21725,8e85667732,24.0,4,73570
21726,a0de3d9919,35,3,19684
21727,6d5451bfaa,22.0,7,145063
21728,940f5cf09a,17.0,1,165261
21729,a2e2d46a98,29.0,0,2189
21730,f9f9300b7c,35,7,202988
21731,894066631a,39.0,0,197129
21732,4f7a24131d,38.0,0,275675
21733,940ecf1e66,51.0,0,254225
21734,c56985feff,35,0,100694
21735,58a6b3844d,35,7,41944
21736,d41f8aae67,45.0,7,157487
21737,bae0ff814d,24.0,3,138002
21738,669f4d453b,35,0,263237
21739,bd431df080,35,3,110324
21740,c399ca7ce7,42.0,6,211548
21741,5e9f87f20d,25.0,0,27820
21742,e3739957b8,57.0,0,190170
21743,636bb9b51e,34.0,7,209388
21744,c48dadb5ee,36.0,0,238185
21745,91e7d3d16d,35,7,142921
21746,57022ad83b,35,0,33782
21747,791b0432ac,24.0,6,149547
21748,c7b0d10431,43.0,0,226118
21749,f94b69a338,35,0,49179
21750,749cda42cf,39.0,0,262951
21751,dc5fe8132f,25.0,0,168782
21752,4582e2b1f5,42.0,4,3199
