User-ID,ISBN,Book-Rating
47,42763,5
370,42764,10
3774,10633,7
23872,8140,5
649,5971,8
1050,42765,10
865,26914,8
13801,42766,5
560,42767,7
23739,27975,9
1144,4964,10
56,3219,9
20395,10822,9
7777,2530,6
23873,42768,5
3459,29379,10
12907,42769,8
9677,4322,4
23874,14998,8
8165,483,8
23875,20242,10
23876,6202,8
23877,42770,9
1140,19994,8
23878,42771,8
23879,42772,9
16227,10352,9
6109,42773,7
23880,42774,9
11697,42775,9
7821,42776,6
6804,17233,8
1464,42777,7
23881,42778,6
2197,29487,9
2701,42779,10
6513,1187,8
10024,42780,10
4067,42781,10
6200,19853,7
370,14521,8
5219,42782,10
1426,42783,7
408,6282,10
1586,8599,10
88,11232,10
1882,42784,8
3295,5195,8
11574,42785,6
8210,42786,10
23882,42787,6
23883,42788,9
1939,42789,7
723,864,9
6774,42790,5
23884,42791,10
7085,42792,8
2645,42793,9
23885,42794,10
277,19803,9
1299,42795,7
177,87,10
23886,19698,9
1584,42796,10
6493,42797,8
6687,4225,9
15176,3807,5
611,3167,8
3219,9224,10
14197,5005,9
1011,20083,10
1979,1490,3
23887,42798,8
3960,42799,5
5631,21182,5
4715,42800,5
23888,15256,5
23889,42801,10
14115,13494,10
5113,42802,10
21276,411,4
1545,24088,3
2946,42803,10
15901,8753,10
154,18608,10
2051,42804,8
23890,42805,8
19316,24238,10
739,42806,8
23891,42807,6
4329,30756,7
846,24841,10
5406,42808,10
319,42809,5
211,22253,10
3406,14469,7
2253,5065,8
23892,3604,8
2083,41230,6
47,42810,9
23893,1644,9
23894,42811,7
23895,17782,10
23896,42812,8
3149,14650,9
22011,42813,5
3461,35395,6
23381,42814,8
9427,42815,6
6907,42816,9
9223,42817,8
5254,42818,8
23848,42819,9
1205,959,7
3197,9720,9
23897,106,7
4341,16899,5
16761,8252,8
23898,28682,5
4304,42820,5
13464,389,10
366,42821,5
8044,42822,9
16848,42823,5
10173,42824,6
252,42825,7
775,31894,9
328,719,4
23899,42826,6
2355,10315,7
23900,28174,8
23901,21485,7
1020,27797,10
1198,3163,7
1939,42827,8
2701,42828,9
357,977,4
19595,16404,7
23902,42829,8
17960,42830,8
821,735,5
1290,8092,8
2549,42831,5
1168,42832,8
14705,42833,7
2421,42834,7
4715,42835,9
23903,2948,8
23904,42836,8
23905,5989,8
70,42837,6
21476,42838,8
547,2182,8
23906,9582,6
1533,42839,5
768,42840,6
6192,42841,7
9938,32544,10
23907,1811,9
23908,42842,8
460,14269,10
23909,2967,4
1757,42843,10
23910,17503,4
23911,42844,5
23912,42845,10
221,42846,5
500,42847,10
2626,18871,8
77,42848,9
15827,2922,7
11326,42849,10
4130,42850,5
205,42851,6
14587,42852,9
20827,42853,6
2645,42854,9
2506,14138,8
1205,3007,7
23913,1441,6
23914,42855,5
34,36076,6
23915,42856,6
19697,42857,5
15280,42858,8
9221,42859,6
1779,16585,9
2211,42860,9
8581,21386,8
1287,42861,5
403,42862,7
23916,16001,6
47,42863,10
3416,42864,10
6295,42865,7
1444,42866,10
4049,2860,7
1247,57,6
22038,24150,8
23917,276,7
669,42867,7
734,42868,5
10923,42869,8
22816,42870,5
166,32246,5
47,42871,7
23918,42872,5
47,42873,4
23919,42874,5
1728,21177,10
2471,35216,6
13120,22819,10
1169,33298,9
4104,1883,3
1532,37085,3
2851,42875,8
23920,988,4
64,2181,10
1534,42876,10
2883,18441,5
669,42877,8
23921,42878,8
1545,8362,8
21000,40844,9
12147,12279,8
23922,42879,5
6696,26541,6
7258,42880,4
23923,15256,8
1073,39540,10
47,34680,7
277,42881,9
23924,42882,8
23925,42883,6
4247,11559,8
155,42884,10
2447,237,8
23926,42885,5
23927,42886,8
23255,8974,10
23928,42887,7
15000,42888,10
23929,42889,9
1509,42890,6
16689,7620,8
1568,11411,6
14709,28452,8
870,42891,10
6646,24095,10
15310,42892,5
1939,7158,7
23930,42893,10
4285,16193,6
23931,42894,7
38,42895,9
2242,42896,10
2856,42897,10
16951,42898,1
5137,5128,6
23932,42899,8
4012,42900,7
808,3705,7
23933,42901,7
5129,42902,5
605,9211,5
7417,29416,9
23934,42903,8
383,411,2
22277,42904,8
23935,12721,2
23329,5753,10
23936,32120,8
23937,42905,6
3366,42906,8
1127,42907,10
6493,42908,10
23938,42909,10
23939,1035,7
14965,15141,6
35,42910,5
25,42911,9
47,12708,6
23940,10977,10
668,41300,8
23941,42912,9
4358,1259,10
649,1156,6
8810,42913,6
1508,42914,5
2181,18131,7
4296,42915,10
3059,42916,7
23942,8262,8
23943,3933,7
5898,14497,8
8076,42917,7
7,42918,7
200,12742,8
23944,42919,7
174,42920,10
23945,42921,8
8959,16077,7
67,42922,6
366,42923,5
23946,17306,8
2374,769,10
474,42746,7
8021,22306,9
2306,13689,9
47,42924,10
2080,42925,8
23947,42926,8
23948,42927,5
5055,42928,9
166,42929,5
3640,42930,9
15366,6512,8
23360,42931,9
23949,270,9
2306,34124,10
3692,42932,5
4486,42933,10
1011,42934,6
5881,2790,10
2257,42935,7
3365,29752,10
2715,42936,8
5961,42937,6
18753,26572,10
6087,42938,10
23950,42939,8
23951,9720,3
23952,42940,6
23298,42941,8
810,42942,4
4829,42943,7
3479,21211,7
939,27055,5
15470,12123,10
277,42944,8
1152,42945,7
23953,42946,10
4104,3957,6
23954,42947,7
1899,2686,9
508,33788,5
47,42948,8
4465,42949,8
23955,1613,7
23956,21943,10
6113,42950,8
7756,42951,10
23957,40163,4
987,10360,5
2745,42952,8
5429,34306,7
8190,42953,10
4146,42954,10
2192,42955,5
3528,23244,5
4786,42956,7
2123,42957,9
15447,42958,7
4279,42959,10
23958,4,8
1,42960,9
4871,42961,9
5390,42962,8
23959,42963,6
1481,42964,5
1882,14570,6
23960,42965,8
2080,42966,6
14624,42967,7
177,42968,8
4467,4994,10
10662,42969,5
7687,42970,10
2492,339,10
229,14174,9
23961,11729,7
6609,42971,10
225,27950,9
668,42972,8
8936,42973,10
13805,24111,7
1566,5440,9
23962,3067,6
4256,3470,7
23963,42974,6
246,42975,10
585,42976,5
14810,42977,8
7730,554,8
23964,42978,3
1584,42979,10
23965,4521,8
6384,42980,5
564,6764,8
1128,26814,10
2578,42981,10
295,42982,8
23966,42983,10
15187,42984,8
4390,42985,10
1758,19430,10
1765,18871,10
21301,10686,9
23967,31404,2
38,1360,8
5616,10360,8
13207,42986,6
3603,42987,8
533,42988,6
173,42989,9
459,42990,7
23968,23351,8
9982,42991,9
393,42992,7
1546,42993,7
8211,42994,7
19,18539,8
177,42995,9
23969,11157,8
23970,23697,7
10699,4703,7
725,9487,9
4696,42996,5
377,32189,9
23971,42997,9
23972,42998,8
1376,37445,8
358,42999,5
2839,1280,7
2572,1314,8
277,43000,8
965,28193,8
5455,14836,5
4085,17517,10
11321,43001,10
4028,2780,8
1318,2886,9
1505,43002,8
9611,43003,10
23973,43004,8
6007,43005,8
459,43006,7
647,43007,9
23974,34705,5
439,1206,8
1105,6169,9
2944,43008,4
23975,43009,8
23976,43010,4
4974,43011,10
6906,18989,9
4689,43012,7
177,8607,9
23977,217,7
5461,43013,5
23978,35478,6
23979,55,6
23980,483,8
7959,43014,7
23981,4385,10
23982,43015,8
23983,11404,7
19296,43016,7
13794,43017,8
23984,8817,10
19355,4364,10
23985,43018,8
2358,43019,8
2402,7917,8
1986,43020,10
6379,38549,9
1420,43021,10
1188,9950,5
805,1453,10
383,43022,5
11874,43023,8
23986,43024,6
16946,43025,6
8,30223,10
23987,43026,7
17319,43027,10
23988,43028,7
4532,38102,4
23989,43029,9
1901,43030,1
23990,4198,6
2409,43031,9
23991,17955,8
488,9574,8
5157,43032,6
23992,43033,9
23993,43034,5
8685,21899,7
6493,43035,6
23994,4277,8
14120,5406,9
1968,43036,1
370,1247,10
674,43037,7
4172,43038,10
23995,43039,8
3112,37409,7
354,43040,10
878,1028,8
735,13811,8
23996,12813,7
5929,43041,8
681,5244,8
2421,36694,7
23997,7597,10
366,43042,5
23998,43043,5
2546,2524,10
9233,29444,7
4247,43044,7
1997,43045,9
23999,1796,4
499,7037,9
24000,24633,8
70,43046,10
12483,9568,10
47,4652,5
227,43047,9
6509,17289,8
277,20547,9
11471,43048,5
24001,43049,9
5905,43050,8
5276,43051,7
1536,43052,9
507,43053,5
6806,35736,10
4911,7797,9
24002,43054,5
869,728,10
13492,43055,8
189,43056,10
1181,43057,8
13852,43058,5
24003,33354,7
24004,18404,9
7437,43059,8
533,30017,7
1193,9224,8
24005,43060,6
24006,43061,8
21251,654,9
9969,11567,8
24007,5364,9
24008,43062,5
24009,386,9
2216,6674,8
24010,43063,8
24011,43064,8
739,17844,9
24012,43065,8
1979,43066,10
2219,43067,9
499,43068,7
24013,6249,10
7462,43069,10
1065,43070,9
24014,735,10
70,43071,8
24015,12961,7
24016,43072,9
189,43073,1
320,43074,10
24017,43075,10
546,10242,7
177,43076,9
49,43077,10
2626,5700,6
23270,43078,5
1838,43079,7
24018,43080,9
17162,7620,7
8594,41470,5
24019,43081,7
24020,24465,8
2303,43082,7
24021,35567,6
507,14958,6
2895,22145,8
2722,43083,8
496,43084,9
1287,36709,10
32,43085,9
804,43086,7
24022,43087,6
969,1770,8
24023,43088,5
1192,43089,5
13196,411,5
70,31060,10
2805,43090,7
11345,43091,7
1564,43092,8
3683,43093,10
3387,43094,10
3800,14215,8
1777,43095,7
47,8257,7
24024,43096,10
10498,5147,8
739,20455,9
24025,12968,10
24026,43097,8
1086,43098,10
1676,2790,10
1013,9629,10
24027,43099,10
443,43100,8
177,43101,10
23360,43102,7
24028,8934,9
24029,43103,9
5277,15607,8
1004,3769,5
24030,305,3
177,43104,9
1125,231,8
950,769,7
1524,43105,7
24031,777,5
24032,43106,10
918,43107,9
605,43108,6
14168,14719,4
3239,43109,6
3727,43110,8
47,43111,5
4689,17353,10
13756,43112,10
234,4729,8
47,43113,10
21424,43114,9
12303,43115,7
3762,3949,10
5661,43116,8
1434,43117,7
11695,2801,7
6043,34337,9
1796,43118,10
4114,43119,7
10100,15062,9
5225,2033,8
16303,14070,9
24033,9664,5
9284,2495,9
3932,43120,6
293,43121,7
17512,43122,10
24034,43123,8
7986,43124,8
4440,5042,6
973,43125,8
70,43126,7
24035,43127,7
5196,43128,9
649,3477,7
7266,43129,9
7557,3846,7
18662,29680,9
1782,43130,7
10039,43131,7
177,43132,10
192,3311,8
1936,33148,9
24036,43133,7
14316,43134,5
24037,35526,8
7049,3091,6
1680,28323,5
30,16146,10
19039,43135,8
177,39820,10
8496,8442,8
619,43136,6
24038,43137,6
1782,43138,10
49,43139,10
24039,43140,6
47,43141,10
8982,25496,7
19487,43142,8
507,43143,7
6305,43144,10
8350,43145,5
337,43146,7
456,6362,3
4725,43147,6
2517,43148,6
10184,43149,8
4433,43150,7
3986,33858,9
7420,37625,8
6535,43151,9
24040,6844,10
5526,23302,8
499,43152,9
227,42832,7
3137,43153,7
2553,4874,10
24041,43154,10
1813,5734,9
2470,642,10
155,43155,10
7574,42491,9
965,43156,7
15561,43157,8
2367,43158,7
302,43159,8
9441,43160,6
1223,43161,8
1757,25465,8
6414,43162,7
166,43163,5
13777,43164,5
24042,43165,5
3498,43166,8
24043,7841,8
3272,43167,8
24044,8591,8
24045,1314,10
21103,5883,8
7830,43168,9
4032,19100,5
1822,8066,8
668,43169,10
254,43170,7
9485,43171,8
24046,1804,6
3723,43172,5
4296,43173,10
21135,43174,8
24047,43175,10
3900,18106,6
47,43176,6
14562,43177,6
24048,43178,7
10537,43179,6
2762,43180,9
5572,13730,5
395,43181,5
2577,4411,10
4796,2846,9
13812,43182,5
24049,43183,6
1791,43184,8
24050,3067,4
1535,14640,8
14166,40510,10
24051,5812,10
24052,43185,6
1393,19244,5
24053,4701,8
24054,43186,8
441,43187,7
5885,5207,9
870,43188,10
1524,43189,8
24055,43190,8
24056,237,8
8362,43191,8
12592,3387,7
7876,43192,5
24057,13333,8
4539,19069,5
7681,43193,10
166,43194,5
4999,5746,6
6542,43195,10
24058,43196,5
5394,12094,8
4079,43197,7
1393,13106,8
6161,15184,9
2446,26015,3
11279,7217,8
19380,4970,3
962,14653,8
1785,17424,10
1430,2948,9
24059,43198,5
3683,5390,8
177,43199,8
6383,43200,5
4038,43201,9
647,43202,8
24060,43203,7
12114,2010,5
24061,4783,10
11142,7272,7
1927,35505,10
7011,43204,8
24062,43205,7
8643,5912,9
1533,43206,5
24063,43207,8
131,43208,7
328,15347,6
1747,43209,7
233,43210,7
24064,10778,7
177,5489,9
7192,3349,5
1210,877,9
16552,43211,8
2991,29113,10
6609,43212,10
10270,43213,8
987,43214,5
24065,43215,10
24066,2808,8
24067,43216,8
8236,39930,8
24068,16020,9
10034,23503,8
4082,43217,9
2231,43218,8
15836,43219,8
24069,43220,5
24070,41580,7
2682,43221,5
24071,5192,5
24072,43222,5
8281,43223,10
2152,43224,10
70,21301,8
2607,7917,8
12355,43225,10
1034,43226,10
24073,19748,8
19781,43227,6
24074,43228,7
24075,4358,10
11193,43229,8
8742,43230,5
24076,24912,7
3661,43231,5
1939,38929,8
980,43232,8
24077,17601,7
2023,43233,8
4596,27922,5
24078,43234,10
24079,43235,7
24080,38961,8
18667,1619,8
24081,3822,10
13576,43236,4
24082,3661,10
8277,43237,5
13184,43238,10
18771,10036,7
739,14749,10
47,3205,10
15588,33290,10
24083,8239,7
8443,43239,8
643,13335,10
784,42510,8
24084,21464,7
24085,43240,8
5565,43241,8
8386,43242,7
10526,43243,6
24086,1119,5
427,24512,8
7881,7642,9
4196,43244,10
237,43245,7
24087,34659,10
18419,43246,10
6988,17552,7
828,43247,5
825,43248,10
177,43249,9
7334,43250,6
3244,43251,6
14243,43252,7
47,43253,7
24088,25573,6
70,43254,10
23611,43255,5
47,43256,10
17248,43257,5
1488,43258,8
177,43259,10
21229,5928,3
9630,6019,8
13151,43260,3
19567,24057,8
24089,43261,8
3354,43262,7
5748,43263,5
561,43264,8
1117,43265,10
24090,37030,9
24091,1863,10
24092,43266,8
24093,299,8
668,43267,9
4393,10268,9
2851,43268,10
19342,411,4
1852,43269,9
24094,43270,7
1680,3370,10
3798,19483,10
47,43271,5
2289,42474,8
24095,3707,8
9423,43272,6
7343,1595,7
20137,43273,3
950,43274,5
126,43275,9
368,32932,6
24096,24133,5
24097,43276,7
9541,26459,6
14015,43277,8
2762,6618,8
24098,43278,8
215,37316,9
24099,3451,5
4221,3566,5
12197,43279,5
13727,43280,4
132,43281,7
6976,43282,8
189,43283,10
2742,26789,9
2261,43284,8
1592,18802,7
24100,43285,7
5052,43286,9
5369,8287,6
21860,43287,7
7490,769,9
1299,36641,6
24101,43288,4
24102,305,7
7756,6041,8
2785,43289,5
600,7623,9
2766,43290,7
24103,32422,9
5456,8754,10
693,43291,10
24104,7299,8
24105,3564,10
2900,43292,7
672,33559,7
3040,43293,7
2419,8630,8
5193,43294,7
2727,18922,8
24106,43295,7
560,43296,8
2020,2790,10
278,176,8
24107,43297,9
10606,43298,10
15543,37164,4
7773,37952,8
6423,6335,5
10594,43299,8
24025,30707,5
47,43300,6
748,24064,9
24108,35989,9
3479,11624,9
6542,43301,10
2919,10122,8
24109,43302,10
24110,33590,5
13964,36953,9
2678,43303,8
5640,43304,10
1482,19849,9
8715,7798,6
24111,12588,9
24112,39536,7
215,43305,5
160,43306,6
24113,43307,6
5295,979,5
47,43308,9
299,233,10
187,16824,9
19094,43309,8
24114,43310,4
501,37763,7
79,18256,8
120,43311,6
23560,43312,5
575,43313,10
883,6387,8
3249,43314,7
2085,43315,7
176,10987,10
7004,2768,8
24115,43316,8
3928,1414,8
2232,43317,10
16947,1136,8
177,43318,9
11740,43319,8
16391,43320,8
3395,2815,9
9347,2699,8
177,43321,10
13874,7798,8
404,11692,7
3136,43322,8
1901,43323,10
5140,9104,4
3100,43324,6
24116,21570,6
24117,18367,7
24118,43325,7
1841,43326,8
13891,43327,5
24119,43328,6
24120,43329,7
9148,1081,10
24121,232,8
4079,3247,4
3675,43330,8
177,43331,9
24122,10566,9
24123,7043,5
24124,43332,9
4686,43333,10
9969,43334,9
374,43335,10
14166,1354,9
3144,1064,8
4962,11691,9
1170,43336,5
451,43337,9
12717,14327,10
24125,43338,8
4801,43339,8
2699,43340,9
2291,43341,10
5946,43342,7
24126,43343,7
1527,5226,9
161,4106,7
2495,27586,7
1211,43344,10
12011,43345,7
4114,5527,10
11007,43346,5
24127,43347,8
24128,43348,8
7038,43349,7
803,43350,6
13013,43351,9
47,43352,1
11792,43353,8
2303,34537,5
24129,8910,8
7398,43354,8
24130,22498,6
4986,43355,8
1,43356,7
24131,43357,8
9111,252,6
88,43358,7
4363,43359,8
13714,43360,5
24132,43361,5
2219,37351,7
24133,43362,4
8013,362,8
966,6389,8
24134,43363,8
6991,43364,9
6313,43365,7
6542,12,10
460,8933,8
1885,43366,4
1042,43367,6
768,15760,5
1524,43368,8
19208,20240,10
47,9685,8
2883,43369,5
1181,43370,10
224,27125,7
12257,43371,8
12433,2324,5
575,43372,2
17143,43373,7
24135,43374,6
3219,32253,9
163,32509,9
8742,7212,5
24136,43375,2
17863,43376,7
2265,43377,7
177,43378,9
4028,43379,5
1703,43380,7
24137,43381,8
3258,43382,8
7104,43383,7
7844,2470,10
24112,43384,4
24138,43385,10
1823,37182,9
17513,43386,8
5224,3363,5
14,5251,3
13498,43387,8
2613,43388,8
7184,11077,7
1549,13128,8
19896,1490,8
10597,43389,5
12180,4519,10
5394,32859,8
24139,20179,5
2863,14662,8
24140,5226,6
23536,43390,5
16354,43391,8
6295,43392,10
24141,99,9
24142,42235,7
3932,14342,7
9589,39036,9
292,43393,7
9764,1490,5
17886,3968,7
24143,43394,8
24144,43395,8
189,43396,10
948,43397,8
21858,43398,9
9125,3281,10
13536,5680,9
4598,43399,8
1708,43400,10
15886,15439,7
3841,43401,8
5299,16160,7
969,910,10
2609,43402,8
47,6196,7
3309,43403,9
46,43404,10
2785,43405,9
14375,5984,7
3368,4159,8
24145,43406,6
14801,13683,7
519,2177,9
4469,43407,8
5415,43408,10
24146,1314,7
2090,43409,7
4832,43410,8
2526,9536,5
78,4423,10
24147,43411,7
3895,43412,8
12303,43413,7
177,43414,9
11075,17700,8
1247,43415,7
1879,43416,9
24148,2427,10
6766,43417,5
166,43418,5
1050,5971,9
1164,1855,8
215,43419,10
1890,43420,5
24149,43421,6
1247,654,8
2613,43422,10
835,43423,7
22344,19665,7
6785,43424,8
189,20961,10
3516,43425,10
3340,2253,10
961,16078,10
166,8505,5
3433,39181,8
4884,43426,6
168,974,7
734,43427,5
451,43428,6
24150,43429,10
278,43430,9
24151,43431,4
15637,13558,5
24152,43432,9
2204,20532,10
12116,43433,10
2387,11084,10
2288,43434,8
11344,43435,10
24153,607,3
11030,22486,8
7466,43436,9
6622,34945,10
2233,43437,10
24154,23546,8
216,43438,10
24155,2115,4
1144,43439,10
23295,43440,7
24156,2317,10
9629,43441,7
1006,10689,8
6140,43442,10
1999,43443,10
11496,43444,8
5764,43445,8
24157,43446,8
9332,43447,10
1004,43448,7
24158,16668,8
15273,43449,9
24159,43450,10
24160,43451,5
10899,43452,8
12929,27108,10
13805,13257,8
9837,43453,6
177,43454,8
2221,21671,8
2807,6902,8
4134,43455,10
24161,43456,5
2233,14455,9
678,43457,8
1351,43458,10
7577,4671,10
9846,43459,5
1998,33978,9
1270,43460,5
3149,14187,9
24162,43461,5
10195,177,5
24163,4555,9
574,34653,7
24164,43462,3
18274,39286,7
847,7437,9
5649,43463,8
24165,6108,5
319,43464,7
366,43465,5
8379,43466,6
24166,43467,5
2723,43468,9
24167,43469,8
1160,4572,8
24168,43470,6
1524,43471,9
24169,17940,7
10062,7152,7
1145,1459,8
1476,2139,9
24170,43472,7
24171,14273,8
623,1616,9
312,7767,10
17303,43473,8
24172,43474,6
3264,43475,9
6164,43476,6
1436,7145,5
24173,10400,5
4333,43477,6
475,153,10
2054,39,8
1575,43478,6
3792,13166,6
3813,43479,9
24174,25730,8
2094,15396,10
24175,43480,4
7156,43481,8
3137,43482,6
24176,43483,4
1927,3918,10
19487,11485,8
661,43484,8
2405,4010,6
784,43485,8
5112,43486,8
8447,43487,5
828,43488,10
17378,43489,7
12727,43490,5
24177,43491,10
1534,3706,5
3553,43492,10
4776,20494,5
5056,43493,8
163,13333,5
10192,43494,10
24178,12215,10
768,43495,5
2270,3794,7
15063,36815,8
833,43496,10
9353,43497,8
24179,43498,8
24180,2725,5
24181,43499,7
1312,39,8
18526,43500,9
47,16119,5
4127,2190,7
768,43501,7
44,43502,8
649,4644,7
10502,43503,6
5118,43504,9
6466,43505,5
177,43506,9
120,43507,10
24182,43508,9
24183,43509,4
6032,43510,8
1838,14836,7
10340,8442,9
5308,43511,8
75,520,10
6538,19256,7
287,5260,8
24184,43512,7
24185,43513,4
150,3566,9
16807,737,7
24186,6322,7
189,37353,1
17307,43514,8
19819,2303,6
17069,10930,8
24187,43515,7
2024,13138,9
5773,43516,9
21421,9105,9
24188,10977,10
744,7254,9
2791,43517,7
24189,42472,5
14681,43518,5
177,43519,9
7150,32389,8
1480,7939,9
7749,43520,8
20596,43521,8
4390,43522,10
1,43523,6
10922,43524,9
21872,43525,9
2303,43526,5
292,6389,9
7719,43527,7
24190,9553,5
1011,43528,10
1664,11415,9
415,35971,8
24191,43529,5
24192,43530,5
24193,43531,9
24194,30230,7
24195,20473,9
177,43532,9
13433,25716,9
494,12769,7
3027,31192,8
24196,43533,8
1247,4225,7
11113,4918,6
2133,12123,9
79,43534,9
8168,18850,6
649,43535,8
24197,10154,10
24198,13051,10
25,43536,5
24199,43537,8
24200,6534,6
4737,43538,9
24201,5685,8
710,18540,5
24202,1354,7
11948,2287,7
769,43539,5
1534,43540,5
9110,17450,6
2482,16261,5
977,43541,5
24203,43542,9
10526,23857,10
16801,4862,10
24204,43543,7
666,43544,9
19288,43545,7
1432,43546,10
3264,43547,5
8719,43548,6
24205,43549,4
9251,1354,10
12346,1223,8
3609,5256,9
24206,39209,8
24207,18593,10
668,43550,10
3621,43551,9
11267,43552,5
23924,43553,6
846,43554,10
177,43555,10
14278,43556,8
8657,43557,5
24208,11870,7
4219,43558,10
1062,43559,8
24209,3933,7
24210,15062,8
5691,43560,8
24211,43561,7
3595,43562,6
24212,43563,5
12474,8822,9
6583,43564,7
24213,15189,8
1321,15156,7
3244,43565,8
24214,43566,7
47,18392,6
560,14119,7
13932,15484,7
24215,43567,2
21919,43568,5
1479,43569,9
24216,43570,7
13161,43571,7
2383,19524,5
24217,43572,8
70,43573,1
19676,10412,7
47,9027,8
6723,43574,8
24218,36896,10
540,16917,8
19930,16454,10
669,43575,7
23892,1389,9
1986,3281,9
1002,43576,10
215,43454,10
38,43577,10
24219,25256,8
24220,6786,6
1533,43578,5
6449,43579,7
24221,35099,5
24222,43580,9
7362,482,7
1901,20986,3
24223,31452,7
5319,925,9
5276,43581,9
5572,43582,7
24224,9574,8
177,43583,9
17476,15377,7
13325,43584,6
47,43585,9
4520,43586,8
14431,27248,5
3990,43587,8
20648,2152,9
2608,22620,10
19672,4,5
1747,43588,10
24225,43589,6
186,8217,6
7523,43590,5
24226,43591,9
5780,43592,6
24227,43593,8
24228,33626,9
668,43594,9
4324,43595,5
306,43596,7
2284,43597,5
15351,43598,7
3379,43599,4
2943,43600,9
366,43601,5
24229,43602,7
2988,7193,9
2085,43603,8
24230,2928,5
24231,13234,9
1721,9333,10
11317,43604,9
1020,43605,5
641,40870,6
12268,26002,10
325,11754,10
668,43606,9
2102,5162,10
4079,17141,8
15618,13585,6
1287,43607,5
24232,43608,7
16121,979,5
24233,43609,7
14919,43610,10
56,43611,10
13365,313,5
9695,43612,7
24234,43613,7
1719,43614,10
3861,1213,9
24235,43615,8
1,6602,8
1882,588,8
4925,43616,7
9360,3349,8
4880,15140,8
8199,12163,7
47,43617,9
88,43618,8
292,2313,8
507,40927,6
24236,43619,7
24237,15245,7
1822,43620,5
18710,43621,7
24238,39412,5
24239,20630,9
24240,43622,7
24241,9664,8
24242,2431,9
9023,43623,7
2803,43624,6
24243,3160,10
20005,43625,8
177,43626,9
2233,43627,10
2385,30304,7
1375,43628,3
47,8713,7
3113,10759,8
9479,43629,10
24244,30128,9
499,43630,6
24245,43631,5
24246,992,8
8098,310,8
150,43632,5
5844,41526,8
24247,4057,7
9259,305,8
177,43633,8
24248,43634,8
14382,43635,7
24249,6188,9
24250,43636,8
24251,43637,8
49,43638,10
189,43639,1
20348,43640,6
24252,38,7
805,8032,10
9110,29838,7
7518,43641,8
189,43642,10
243,43643,9
253,5763,10
1745,27584,7
260,43644,7
12596,43645,4
6405,43646,5
6339,43647,5
3495,573,4
1287,43648,5
5687,13226,7
2986,43649,10
5728,43650,9
24253,43651,10
1067,43652,7
2291,28785,10
1541,43653,8
24254,43654,7
159,36507,8
161,43655,6
846,6389,10
864,43656,10
24255,43657,5
21206,43658,8
5846,43659,7
2872,8011,6
1779,43660,9
24256,43661,9
3304,43662,10
277,21626,10
47,1620,5
7383,43663,7
4466,1450,7
24257,43664,9
2415,43665,8
5416,5252,9
24258,979,8
4676,43666,7
2478,43667,5
24259,22529,8
24260,9409,8
2492,9407,10
24261,11289,6
2459,33885,9
24262,43668,9
14771,9388,9
5960,43669,10
47,43670,6
13307,43671,5
24263,43672,6
403,43673,7
131,43674,7
17314,2313,10
1693,43675,10
1506,25222,7
24264,5436,10
1564,43676,9
8636,33384,5
230,43677,7
24265,43678,6
13911,5962,5
13284,2301,7
1838,20349,8
10727,38940,9
3051,18004,7
47,43679,5
11752,910,10
328,28881,8
4221,43680,5
24266,9761,7
24267,7782,10
14546,43681,10
4482,43682,8
4426,16595,4
6398,43683,7
1745,4131,10
24268,43684,7
992,43685,10
1170,29553,8
3887,43686,10
589,43687,10
3459,20643,6
1691,43688,9
13659,9912,7
24269,43689,7
4418,43690,5
150,299,10
22906,43691,6
13794,43692,7
24270,4863,8
1145,22308,9
1801,43693,3
24271,6622,6
14879,1028,9
1327,34682,9
475,37280,9
24272,10340,7
2860,43694,8
24273,8757,7
1009,38026,7
989,276,5
24274,790,9
8411,33914,5
6316,43695,5
8742,18593,5
6676,43696,8
1533,43697,10
969,43698,7
12424,24178,10
3280,43699,7
2464,41243,10
49,32812,10
24275,6461,5
24276,43700,7
3042,43701,9
24277,569,8
41,24698,8
34,2338,10
1927,43702,10
24278,10987,7
15486,43703,9
24279,43704,8
668,43705,10
10535,43706,10
8011,7325,7
24280,43707,10
15119,43708,8
1019,917,7
24281,9026,5
668,30344,3
1791,43709,5
1223,43710,8
3985,11567,10
11475,10153,10
5055,43711,10
522,15473,5
393,43712,8
9163,18183,9
24282,790,8
4689,39131,9
13169,43713,5
24283,43714,10
34,3635,7
24284,43715,5
2687,8473,8
24285,43716,6
2713,43717,8
15909,5440,9
427,39479,9
4970,43718,10
488,43719,9
3272,24498,8
6313,10598,9
15008,34967,10
1867,43720,7
24286,1928,8
15011,31443,9
24287,22185,5
6670,43721,10
8201,43722,5
977,3566,5
24288,31276,8
18797,43723,4
34,43724,7
10975,43725,7
24289,4331,10
370,35264,7
24290,28724,5
2344,12430,9
11167,18084,5
24291,1717,9
7256,36450,3
8665,43726,7
24292,43727,9
4023,43728,6
47,43729,7
2799,43730,7
24293,43731,7
24294,43732,10
6212,43733,6
931,43734,5
22086,10801,10
177,43735,10
1002,24649,10
47,43736,7
14495,43737,8
13589,43738,2
337,43739,4
24295,43740,8
3998,7949,8
1676,43741,8
1293,612,7
1228,26977,8
8237,38611,8
24296,2217,8
2784,43742,6
24297,5940,8
1123,43743,8
9750,43744,8
35,43745,8
1009,43746,8
938,43747,9
9854,4863,6
24298,2808,10
4079,39331,7
177,24840,10
24299,13701,10
13560,825,7
177,43748,10
4058,19563,10
24300,43749,10
16529,28106,5
2173,43750,5
